date,item_id,item_name,ip_name,category,release_type,price,listing_count,sold_count,sns_mentions,trends_score,event_flag,event_type,days_to_distribution_end
2025-06-17,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7078,42,2,30,43,0,none,-90
2025-06-18,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7199,41,2,24,43,0,none,-91
2025-06-19,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7257,47,2,22,42,0,none,-92
2025-06-20,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7175,46,2,28,45,0,none,-93
2025-06-21,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7234,47,1,24,38,0,none,-94
2025-06-22,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7118,47,3,28,38,0,none,-95
2025-06-23,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7189,47,2,21,36,0,none,-96
2025-06-24,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7041,39,2,32,40,0,none,-97
2025-06-25,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7299,39,3,26,38,0,none,-98
2025-06-26,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7201,42,3,32,42,0,none,-99
2025-06-27,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7223,43,1,21,35,0,none,-100
2025-06-28,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7209,50,2,21,46,0,none,-101
2025-06-29,item_021,架空ゲームD 未開封BOXU,架空ゲームD,sealed_box,limited,7041,44,2,33,40,0,none,-102
2025-01-01,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1513,11,1,6,11,0,none,63
2025-01-02,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1522,11,1,5,7,0,none,62
2025-01-03,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1524,11,0,4,11,0,none,61
2025-01-04,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1556,12,1,4,14,0,none,60
2025-01-05,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1543,13,1,5,9,0,none,59
2025-01-06,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1545,13,1,6,10,0,none,58
2025-01-07,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1560,13,1,4,16,0,none,57
2025-01-08,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1570,11,1,6,15,0,none,56
2025-01-09,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1517,13,1,5,7,0,none,55
2025-01-10,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1516,11,1,6,10,0,none,54
2025-01-11,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1527,14,1,4,9,0,none,53
2025-01-12,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1523,12,1,5,15,0,none,52
2025-01-13,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1573,14,1,6,8,0,none,51
2025-01-14,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1567,14,1,8,17,0,none,50
2025-01-15,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1540,14,1,10,14,0,none,49
2025-01-16,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1536,11,1,8,14,0,none,48
2025-01-17,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1531,14,1,9,12,0,none,47
2025-01-18,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1561,12,1,9,16,1,announcement,46
2025-01-19,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1557,13,1,8,17,0,none,45
2025-01-20,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1555,11,1,7,20,0,none,44
2025-01-21,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1553,14,1,9,11,0,none,43
2025-01-22,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1539,11,1,6,13,0,none,42
2025-01-23,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1571,12,1,6,14,0,none,41
2025-01-24,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1555,13,1,6,17,0,none,40
2025-01-25,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1567,12,1,6,11,0,none,39
2025-01-26,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1529,13,1,7,19,0,none,38
2025-01-27,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1557,14,1,8,16,0,none,37
2025-01-28,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1558,13,1,7,13,0,none,36
2025-01-29,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1538,14,1,10,11,0,none,35
2025-01-30,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1573,13,1,11,11,0,none,34
2025-01-31,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1542,13,1,8,16,0,none,33
2025-02-01,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1554,12,1,9,18,0,none,32
2025-02-02,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1534,11,1,8,16,1,distribution_start,31
2025-02-03,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1553,15,1,12,18,0,none,30
2025-02-04,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1563,16,2,9,13,0,none,29
2025-02-05,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1549,20,1,11,21,0,none,28
2025-02-06,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1513,35,1,10,10,0,none,27
2025-02-07,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1530,39,1,9,18,0,none,26
2025-02-08,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1515,50,1,9,10,0,none,25
2025-02-09,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1564,52,1,6,9,0,none,24
2025-02-10,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1538,65,1,6,12,0,none,23
2025-02-11,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1519,80,1,5,6,0,none,22
2025-02-12,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1546,67,1,5,12,0,none,21
2025-02-13,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1532,93,1,6,16,0,none,20
2025-02-14,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1551,82,1,4,9,0,none,19
2025-02-15,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1544,88,1,6,12,0,none,18
2025-02-16,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1559,83,1,5,14,0,none,17
2025-02-17,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1548,85,1,4,9,0,none,16
2025-02-18,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1517,88,1,5,11,0,none,15
2025-02-19,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1525,81,1,6,12,0,none,14
2025-02-20,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1569,93,1,5,6,0,none,13
2025-02-21,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1541,95,1,5,13,0,none,12
2025-02-22,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1519,93,1,4,14,0,none,11
2025-02-23,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1559,81,1,5,5,0,none,10
2025-02-24,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1546,78,1,4,14,0,none,9
2025-02-25,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1569,93,1,6,4,0,none,8
2025-02-26,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1514,78,1,6,5,0,none,7
2025-02-27,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1549,84,1,4,8,0,none,6
2025-02-28,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1568,81,1,5,4,0,none,5
2025-03-01,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1552,72,1,5,11,0,none,4
2025-03-02,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1537,82,1,5,5,0,none,3
2025-03-03,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1538,73,1,5,14,0,none,2
2025-03-04,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1542,71,1,6,16,0,none,1
2025-03-05,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1567,77,1,5,8,1,distribution_end,0
2025-03-06,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1544,84,1,6,15,0,none,-1
2025-03-07,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1536,73,1,6,13,0,none,-2
2025-03-08,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1558,73,1,7,11,0,none,-3
2025-03-09,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1547,83,1,5,9,0,none,-4
2025-03-10,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1568,73,1,9,11,0,none,-5
2025-03-11,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1574,81,1,9,10,0,none,-6
2025-03-12,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1548,72,1,8,17,0,none,-7
2025-03-13,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1600,72,1,10,16,0,none,-8
2025-03-14,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1584,74,1,12,20,0,none,-9
2025-03-15,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1648,79,1,10,22,0,none,-10
2025-03-16,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1646,75,1,10,21,0,none,-11
2025-03-17,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1667,65,1,11,23,0,none,-12
2025-03-18,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1699,69,1,11,21,0,none,-13
2025-03-19,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1669,77,1,17,19,0,none,-14
2025-03-20,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1755,70,1,13,23,0,none,-15
2025-03-21,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1777,59,2,12,22,0,none,-16
2025-03-22,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1778,65,1,20,32,0,none,-17
2025-03-23,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1783,73,2,19,28,0,none,-18
2025-03-24,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1800,64,1,22,24,0,none,-19
2025-03-25,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1870,60,2,20,33,0,none,-20
2025-03-26,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1893,58,2,18,34,0,none,-21
2025-03-27,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1952,56,2,16,37,0,none,-22
2025-03-28,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,1971,68,2,24,34,0,none,-23
2025-03-29,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2017,74,3,22,29,0,none,-24
2025-03-30,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2053,62,2,28,36,0,none,-25
2025-03-31,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2060,69,1,30,32,0,none,-26
2025-04-01,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2078,65,1,19,36,0,none,-27
2025-04-02,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2087,75,3,28,40,0,none,-28
2025-04-03,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2146,67,2,23,37,0,none,-29
2025-04-04,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2203,69,2,26,41,0,none,-30
2025-04-05,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2247,65,2,28,44,0,none,-31
2025-04-06,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2252,73,2,32,43,0,none,-32
2025-04-07,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2288,69,3,25,42,0,none,-33
2025-04-08,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2317,79,3,33,35,0,none,-34
2025-04-09,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2326,64,2,23,40,0,none,-35
2025-04-10,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2396,76,3,30,38,0,none,-36
2025-04-11,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2358,82,2,22,42,0,none,-37
2025-04-12,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2421,65,2,21,37,0,none,-38
2025-04-13,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2430,66,2,24,36,0,none,-39
2025-04-14,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2459,64,2,32,37,0,none,-40
2025-04-15,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2486,71,3,28,36,0,none,-41
2025-04-16,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2449,79,3,31,41,0,none,-42
2025-04-17,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2493,74,1,28,47,0,none,-43
2025-04-18,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2540,76,2,26,36,0,none,-44
2025-04-19,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2555,71,2,23,45,0,none,-45
2025-04-20,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2581,76,3,32,44,0,none,-46
2025-04-21,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2524,82,2,24,43,0,none,-47
2025-04-22,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2578,85,2,32,40,0,none,-48
2025-04-23,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2576,66,2,31,43,0,none,-49
2025-04-24,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2577,73,3,31,39,0,none,-50
2025-04-25,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2587,70,2,32,39,0,none,-51
2025-04-26,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2613,73,2,24,36,0,none,-52
2025-04-27,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2568,69,2,24,39,0,none,-53
2025-04-28,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2554,76,2,27,35,0,none,-54
2025-04-29,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2553,68,2,22,36,0,none,-55
2025-04-30,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2595,81,3,25,36,0,none,-56
2025-05-01,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2536,75,2,34,39,0,none,-57
2025-05-02,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2534,74,3,34,38,0,none,-58
2025-05-03,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2519,64,2,29,37,0,none,-59
2025-05-04,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2606,82,3,27,36,0,none,-60
2025-05-05,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2558,85,3,27,45,0,none,-61
2025-05-06,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2560,76,2,25,41,0,none,-62
2025-05-07,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2536,85,3,28,35,0,none,-63
2025-05-08,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2605,67,2,27,42,0,none,-64
2025-05-09,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2565,66,3,25,39,0,none,-65
2025-05-10,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2571,81,3,27,41,0,none,-66
2025-05-11,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2601,64,2,31,39,0,none,-67
2025-05-12,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2564,68,2,30,46,0,none,-68
2025-05-13,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2592,79,2,27,42,0,none,-69
2025-05-14,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2586,73,3,23,46,0,none,-70
2025-05-15,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2593,76,3,31,45,0,none,-71
2025-05-16,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2557,77,3,22,37,0,none,-72
2025-05-17,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2560,67,2,26,42,0,none,-73
2025-05-18,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2607,74,1,29,41,0,none,-74
2025-05-19,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2549,68,3,23,45,0,none,-75
2025-05-20,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2523,68,2,32,38,0,none,-76
2025-05-21,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2545,81,3,33,36,0,none,-77
2025-05-22,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2523,81,2,25,35,0,none,-78
2025-05-23,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2529,65,2,23,43,0,none,-79
2025-05-24,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2528,71,3,24,45,0,none,-80
2025-05-25,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2523,71,3,26,40,0,none,-81
2025-05-26,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2561,83,2,24,37,0,none,-82
2025-05-27,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2570,74,1,31,37,0,none,-83
2025-05-28,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2566,77,2,30,42,0,none,-84
2025-05-29,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2570,71,3,27,41,0,none,-85
2025-05-30,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2522,70,3,27,46,0,none,-86
2025-05-31,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2596,81,3,26,41,0,none,-87
2025-06-01,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2523,78,3,34,38,0,none,-88
2025-06-02,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2513,72,2,31,35,0,none,-89
2025-06-03,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2588,77,3,29,40,0,none,-90
2025-06-04,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2607,67,2,31,45,0,none,-91
2025-06-05,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2539,70,3,27,37,0,none,-92
2025-06-06,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2610,78,2,33,39,0,none,-93
2025-06-07,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2558,67,3,29,45,0,none,-94
2025-06-08,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2551,71,3,27,42,0,none,-95
2025-06-09,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2535,76,2,23,44,0,none,-96
2025-06-10,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2528,86,3,26,42,0,none,-97
2025-06-11,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2559,68,2,29,35,0,none,-98
2025-06-12,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2559,76,2,32,37,0,none,-99
2025-06-13,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2515,73,2,26,39,0,none,-100
2025-06-14,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2579,65,1,33,36,0,none,-101
2025-06-15,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2571,68,3,29,38,0,none,-102
2025-06-16,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2533,74,3,23,43,0,none,-103
2025-06-17,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2521,73,3,33,41,0,none,-104
2025-06-18,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2555,67,3,25,36,0,none,-105
2025-06-19,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2531,75,2,27,43,0,none,-106
2025-06-20,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2531,80,3,32,38,0,none,-107
2025-06-21,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2538,71,2,23,37,0,none,-108
2025-06-22,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2592,82,2,25,44,0,none,-109
2025-06-23,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2574,73,3,27,45,0,none,-110
2025-06-24,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2599,79,3,22,35,0,none,-111
2025-06-25,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2556,75,1,32,45,0,none,-112
2025-06-26,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2519,80,2,27,37,0,none,-113
2025-06-27,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2581,78,3,23,46,0,none,-114
2025-06-28,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2532,69,2,21,38,0,none,-115
2025-06-29,item_022,鬼滅の刃 映画特典カードV,鬼滅の刃,movie_bonus,limited,2534,83,3,27,38,0,none,-116
2025-01-01,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,517,9,1,5,14,0,none,88
2025-01-02,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,514,8,1,5,6,0,none,87
2025-01-03,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,523,8,1,5,13,0,none,86
2025-01-04,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,514,8,1,4,13,0,none,85
2025-01-05,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,519,8,1,5,11,0,none,84
2025-01-06,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,534,9,0,6,8,0,none,83
2025-01-07,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,532,8,1,6,14,0,none,82
2025-01-08,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,520,9,1,5,12,0,none,81
2025-01-09,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,533,10,1,5,6,0,none,80
2025-01-10,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,528,8,1,4,10,0,none,79
2025-01-11,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,521,10,1,4,8,0,none,78
2025-01-12,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,522,9,1,5,13,0,none,77
2025-01-13,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,528,9,1,5,14,0,none,76
2025-01-14,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,519,8,1,4,13,0,none,75
2025-01-15,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,516,9,1,6,6,0,none,74
2025-01-16,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,524,9,1,6,16,0,none,73
2025-01-17,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,518,9,1,5,7,0,none,72
2025-01-18,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,527,10,1,7,12,0,none,71
2025-01-19,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,530,9,1,7,7,0,none,70
2025-01-20,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,524,8,1,6,19,0,none,69
2025-01-21,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,534,9,1,9,12,0,none,68
2025-01-22,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,531,10,1,9,19,0,none,67
2025-01-23,item_023,ONE PIECE 書店特典カードW,ONE PIECE,bookstore_bonus,limited,530,9,1,7,16,0,none,66
